市区町村コード,市区町村名,総65歳以上人口,居住125mメッシュ数,高齢者密度_人per_km2,圏外65歳以上人口_変種A,圏外率_変種A,圏外65歳以上人口_supermarketのみ,圏外65歳以上人口_変種C125,圏外率_変種C125,農水省_困難人口割合,農水省_困難人口,比_農水省÷変種A,比_農水省÷変種C125
41346,みやき町,8866,1128,503.0,7042,0.7943,8213,5379,0.6067,0.231,2043.0,0.291,0.381
31328,智頭町,2802,494,363.0,2225,0.7941,2627,1913,0.6827,0.2739,767.0,0.345,0.401
21401,揖斐川町,7676,1252,392.0,6094,0.7939,7241,4764,0.6206,0.2479,1865.0,0.312,0.399
39307,芸西村,1401,210,427.0,1112,0.7937,1197,874,0.6238,0.2648,394.0,0.334,0.425
15223,阿賀野市,14034,1881,477.0,11138,0.7936,13006,8525,0.6075,0.1349,1891.0,0.17,0.222
07542,楢葉町,1388,512,174.0,1101,0.7932,1290,900,0.6484,0.1919,266.0,0.242,0.296
08211,常総市,18333,3033,387.0,14541,0.7932,16308,10575,0.5768,0.2201,4032.0,0.278,0.382
46492,肝付町,5867,1256,299.0,4653,0.7931,5558,3456,0.5891,0.3693,2173.0,0.466,0.627
08216,笠間市,23406,4368,343.0,18559,0.7929,21800,13717,0.586,0.261,6114.0,0.329,0.445
11365,小鹿野町,4241,933,291.0,3362,0.7927,3831,2770,0.6531,0.218,926.0,0.275,0.334
41401,有田町,6718,930,462.0,5325,0.7926,6201,3779,0.5625,0.2352,1580.0,0.297,0.418
01453,東神楽町,2932,491,382.0,2324,0.7926,2639,1165,0.3973,0.1529,448.0,0.193,0.385
03482,山田町,5736,840,437.0,4545,0.7924,5211,3256,0.5676,0.2761,1586.0,0.348,0.486
34368,安芸太田町,3014,821,235.0,2388,0.7923,2803,2095,0.6951,0.3596,1075.0,0.454,0.517
40601,香春町,4427,613,462.0,3506,0.792,4054,2681,0.6056,0.348,1475.0,0.439,0.575
44210,杵築市,10389,2392,278.0,8227,0.7919,9493,6514,0.627,0.3024,3138.0,0.382,0.482
01646,本別町,2759,631,280.0,2184,0.7916,2487,1833,0.6644,0.2722,750.0,0.344,0.41
21206,中津川市,25022,5555,288.0,19800,0.7913,23134,15922,0.6363,0.2996,7485.0,0.379,0.471
32206,安来市,13834,2418,366.0,10947,0.7913,13148,8097,0.5853,0.2208,3055.0,0.279,0.377
17407,中能登町,6162,1008,391.0,4875,0.7911,6069,3376,0.5479,0.2097,1289.0,0.265,0.383
01464,和寒町,1411,333,271.0,1116,0.7909,1307,420,0.2977,0.3369,476.0,0.426,1.132
20306,南相木村,392,101,248.0,310,0.7908,392,310,0.7908,0.3117,122.0,0.394,0.394
46452,湧水町,4037,920,281.0,3192,0.7907,3955,2649,0.6562,0.3783,1523.0,0.478,0.577
21362,関ケ原町,2646,309,548.0,2091,0.7902,2646,1580,0.5971,0.318,842.0,0.402,0.532
39301,東洋町,1110,165,431.0,877,0.7901,1110,453,0.4081,0.4459,498.0,0.564,1.093
29343,三郷町,7453,289,1650.0,5888,0.79,6492,2950,0.3958,0.426,3208.0,0.539,1.076
10384,甘楽町,4285,697,393.0,3383,0.7895,4088,2657,0.6201,0.2042,873.0,0.259,0.329
32441,川本町,1458,398,234.0,1151,0.7894,1304,1005,0.6893,0.3667,525.0,0.465,0.532
06365,大蔵村,1180,253,298.0,931,0.789,1134,813,0.689,0.2358,280.0,0.299,0.342
04324,川崎町,3213,851,242.0,2535,0.789,3099,1919,0.5973,0.2015,647.0,0.255,0.337
20213,飯山市,7434,1329,358.0,5863,0.7887,7056,4347,0.5847,0.2062,1535.0,0.262,0.353
32207,江津市,9012,1557,370.0,7105,0.7884,8097,5184,0.5752,0.3404,3067.0,0.432,0.592
36383,牟岐町,2008,272,472.0,1583,0.7883,1838,710,0.3536,0.3859,778.0,0.49,1.092
04213,栗原市,26139,6468,259.0,20602,0.7882,23824,16388,0.627,0.2297,6018.0,0.291,0.366
20383,箕輪町,7163,1041,440.0,5639,0.7872,6874,3809,0.5318,0.1995,1430.0,0.253,0.375
38386,久万高原町,3662,1108,212.0,2882,0.787,3564,2587,0.7064,0.3665,1340.0,0.466,0.519
02384,鶴田町,4562,604,483.0,3590,0.7869,4272,3091,0.6776,0.4164,1905.0,0.529,0.615
29443,下市町,2352,441,341.0,1850,0.7866,2270,1223,0.52,0.3417,806.0,0.434,0.657
36208,三好市,10896,2358,296.0,8570,0.7865,9915,6980,0.6406,0.3613,3927.0,0.459,0.564
16322,上市町,7210,1051,439.0,5668,0.7861,6924,3971,0.5508,0.2271,1635.0,0.289,0.412
28381,稲美町,9717,1185,525.0,7639,0.7861,8990,5355,0.5511,0.3489,3390.0,0.444,0.633
40421,桂川町,4526,448,647.0,3558,0.7861,3992,2041,0.451,0.3352,1516.0,0.426,0.743
03209,一関市,41318,11844,223.0,32473,0.7859,37130,26173,0.6335,0.2211,9134.0,0.281,0.349
05215,仙北市,10534,2380,283.0,8274,0.7855,9069,6766,0.6423,0.3384,3565.0,0.431,0.527
01642,広尾町,2519,402,401.0,1978,0.7852,2296,1602,0.636,0.2845,716.0,0.362,0.447
08228,坂東市,15781,3516,287.0,12389,0.7851,13979,9295,0.589,0.1934,3050.0,0.246,0.328
33216,浅口市,11949,1499,510.0,9381,0.7851,10832,6354,0.5318,0.3111,3748.0,0.396,0.585
25443,多賀町,2474,389,407.0,1942,0.785,2233,1641,0.6633,0.341,840.0,0.434,0.514
02210,平川市,10779,1281,539.0,8457,0.7846,10035,6087,0.5647,0.3695,3982.0,0.471,0.654
03485,普代村,1073,267,257.0,841,0.7838,984,700,0.6524,0.3397,362.0,0.433,0.521
19366,南部町,3118,632,316.0,2444,0.7838,3069,1920,0.6158,0.3116,973.0,0.398,0.506
08230,かすみがうら市,12836,2370,347.0,10060,0.7837,12035,7034,0.548,0.2367,3025.0,0.302,0.432
21383,安八町,4112,584,451.0,3222,0.7836,3719,2272,0.5525,0.1973,811.0,0.252,0.357
34209,三次市,18556,4694,253.0,14539,0.7835,17385,11649,0.6278,0.269,4959.0,0.343,0.428
02412,おいらせ町,6677,1175,364.0,5228,0.783,6270,3727,0.5582,0.353,2355.0,0.451,0.632
44212,豊後大野市,14880,3417,279.0,11650,0.7829,13553,10031,0.6741,0.2694,4012.0,0.344,0.4
20403,高森町,4176,831,322.0,3269,0.7828,3866,2206,0.5283,0.1894,788.0,0.242,0.359
28229,たつの市,22955,2711,542.0,17968,0.7827,21456,14049,0.612,0.3235,7427.0,0.413,0.528
43468,氷川町,4278,695,394.0,3348,0.7826,3810,2401,0.5612,0.3066,1318.0,0.392,0.546
01559,湧別町,3246,845,246.0,2540,0.7825,3174,1822,0.5613,0.279,906.0,0.357,0.497
46223,南九州市,13267,2740,310.0,10376,0.7821,12627,7719,0.5818,0.3815,5053.0,0.488,0.656
24212,熊野市,7072,1102,411.0,5530,0.782,6241,3613,0.5109,0.3806,2707.0,0.487,0.745
01485,初山別村,417,128,209.0,326,0.7818,389,294,0.705,0.419,176.0,0.536,0.594
41206,武雄市,15076,2541,380.0,11778,0.7812,12700,9635,0.6391,0.2066,3112.0,0.264,0.323
07522,小野町,3390,1120,194.0,2648,0.7811,3240,2214,0.6531,0.2032,688.0,0.26,0.311
11346,川島町,6965,893,499.0,5438,0.7808,6774,3803,0.546,0.2153,1501.0,0.276,0.394
43428,高森町,2498,589,271.0,1950,0.7806,2120,1361,0.5448,0.3346,837.0,0.429,0.614
30383,由良町,2082,294,453.0,1625,0.7805,1867,1411,0.6777,0.3509,733.0,0.45,0.518
42210,壱岐市,9531,3107,196.0,7436,0.7802,9136,6190,0.6495,0.4681,4512.0,0.6,0.721
28221,丹波篠山市,13870,2836,313.0,10816,0.7798,12440,8841,0.6374,0.3885,5385.0,0.498,0.609
36388,海陽町,3829,699,351.0,2986,0.7798,3659,2055,0.5367,0.4382,1697.0,0.562,0.816
46527,龍郷町,1880,349,345.0,1466,0.7798,1781,1091,0.5803,0.4996,952.0,0.641,0.861
12349,東庄町,5162,760,435.0,4025,0.7797,4892,2917,0.5651,0.161,835.0,0.206,0.285
07483,塙町,3171,813,250.0,2472,0.7796,2929,2161,0.6815,0.2009,642.0,0.258,0.295
05361,五城目町,4099,558,470.0,3195,0.7795,3574,2643,0.6448,0.4078,1647.0,0.523,0.632
45207,串間市,7187,1208,381.0,5598,0.7789,5806,4465,0.6213,0.3103,2232.0,0.398,0.499
29442,大淀町,5783,644,575.0,4504,0.7788,5231,3157,0.5459,0.2607,1508.0,0.335,0.478
33209,高梁市,11925,3228,236.0,9287,0.7788,11220,7805,0.6545,0.4531,5394.0,0.582,0.692
30381,美浜町,2580,266,621.0,2009,0.7787,2490,1295,0.5019,0.3215,825.0,0.413,0.64
04444,色麻町,2339,607,247.0,1820,0.7781,2262,1588,0.6789,0.1791,420.0,0.23,0.264
05211,潟上市,11220,1330,540.0,8721,0.7773,10791,6416,0.5718,0.3696,4147.0,0.476,0.646
23561,設楽町,2268,611,238.0,1763,0.7773,2176,1464,0.6455,0.349,790.0,0.449,0.541
01609,えりも町,1432,336,273.0,1113,0.7772,1309,1101,0.7689,0.2813,405.0,0.362,0.366
46220,南さつま市,12960,2297,361.0,10072,0.7772,11991,7441,0.5742,0.3807,4956.0,0.49,0.663
10382,下仁田町,3336,606,352.0,2591,0.7767,3028,1799,0.5393,0.1895,633.0,0.244,0.351
19429,鳴沢村,959,198,310.0,744,0.7758,918,526,0.5485,0.2129,204.0,0.274,0.388
22461,森町,6162,941,419.0,4778,0.7754,5806,2769,0.4494,0.2704,1622.0,0.349,0.602
02304,蓬田村,1037,152,437.0,804,0.7753,1037,751,0.7242,0.4597,495.0,0.593,0.635
06322,西川町,2262,416,348.0,1753,0.775,2054,1396,0.6172,0.2334,528.0,0.301,0.378
32202,浜田市,19395,3794,327.0,15029,0.7749,17489,11713,0.6039,0.3446,6702.0,0.445,0.571
40605,川崎町,5917,701,540.0,4585,0.7749,5351,3560,0.6017,0.328,1946.0,0.423,0.545
46213,西之表市,5587,1198,298.0,4329,0.7748,5233,3674,0.6576,0.4407,2467.0,0.569,0.67
23445,南知多町,6377,556,734.0,4940,0.7747,6175,3246,0.509,0.3104,2002.0,0.401,0.61
41209,嬉野市,9203,1538,383.0,7129,0.7746,8076,5490,0.5965,0.2263,2086.0,0.292,0.379
06401,小国町,2882,587,314.0,2231,0.7741,2609,1937,0.6721,0.3347,965.0,0.432,0.498
12218,勝浦市,7261,1201,387.0,5621,0.7741,6702,4749,0.654,0.381,2777.0,0.492,0.582
07210,二本松市,18377,4668,252.0,14215,0.7735,16766,11179,0.6083,0.2031,3739.0,0.263,0.334
12235,匝瑳市,12707,2337,348.0,9823,0.773,11317,6770,0.5328,0.1815,2283.0,0.235,0.341
30208,紀の川市,19370,2956,419.0,14963,0.7725,18446,10419,0.5379,0.3035,5903.0,0.393,0.564
20385,南箕輪村,3712,618,384.0,2867,0.7724,3601,1336,0.3599,0.1957,724.0,0.253,0.544
05213,北秋田市,13440,1904,452.0,10370,0.7716,12113,8634,0.6424,0.4026,5410.0,0.522,0.627
01471,中川町,586,148,253.0,452,0.7713,516,358,0.6109,0.3365,200.0,0.436,0.551
43482,芦北町,6984,1141,392.0,5383,0.7708,6404,4168,0.5968,0.3425,2406.0,0.444,0.574
21215,山県市,9147,1428,410.0,7041,0.7698,8266,5359,0.5859,0.2487,2267.0,0.323,0.425
29342,平群町,7055,451,1001.0,5425,0.769,6371,3256,0.4615,0.3509,2445.0,0.456,0.76
24303,木曽岬町,2011,262,491.0,1546,0.7688,2011,1215,0.6042,0.1867,375.0,0.243,0.309
41210,神埼市,9702,1491,416.0,7459,0.7688,9011,5068,0.5224,0.2251,2197.0,0.293,0.431
01362,上ノ国町,1859,325,366.0,1429,0.7687,1647,1191,0.6407,0.4079,762.0,0.531,0.637
16342,入善町,8746,1715,326.0,6717,0.768,8385,5522,0.6314,0.2419,2124.0,0.315,0.383
01472,幌加内町,559,177,202.0,429,0.7674,559,436,0.78,0.2929,164.0,0.382,0.375
42214,南島原市,16954,2940,369.0,13009,0.7673,15502,9682,0.5711,0.4368,7473.0,0.569,0.765
22304,南伊豆町,3871,783,316.0,2969,0.767,3700,2376,0.6138,0.436,1689.0,0.568,0.71
45208,西都市,10829,1911,363.0,8306,0.767,9685,6499,0.6001,0.254,2750.0,0.331,0.423
21604,白川村,502,114,282.0,385,0.7669,478,357,0.7112,0.3231,162.0,0.421,0.454
43212,上天草市,9651,1534,403.0,7400,0.7668,9190,5398,0.5593,0.3707,3826.0,0.483,0.663
26203,綾部市,12316,2122,371.0,9441,0.7666,11433,6795,0.5517,0.3552,4374.0,0.463,0.644
42207,平戸市,11996,2647,290.0,9195,0.7665,10825,7418,0.6184,0.4573,5557.0,0.597,0.74
23221,新城市,16026,2899,354.0,12272,0.7658,15110,9509,0.5933,0.2648,4245.0,0.346,0.446
33346,和気町,5586,1025,349.0,4276,0.7655,5385,3420,0.6122,0.317,1775.0,0.414,0.518
11408,寄居町,10839,1618,429.0,8295,0.7653,9924,5666,0.5227,0.2202,2401.0,0.288,0.421
35341,上関町,1274,139,587.0,975,0.7653,1274,879,0.69,0.4751,628.0,0.621,0.689
10210,富岡市,16323,2189,477.0,12483,0.7647,14761,6515,0.3991,0.1978,3230.0,0.259,0.495
33207,井原市,14335,2614,351.0,10962,0.7647,12319,8275,0.5773,0.3062,4396.0,0.4,0.53
04581,女川町,2336,255,586.0,1786,0.7646,2065,1095,0.4688,0.3776,881.0,0.494,0.806
10211,安中市,19810,2996,423.0,15143,0.7644,18858,10464,0.5282,0.2188,4323.0,0.286,0.414
06461,遊佐町,5489,874,402.0,4195,0.7643,4731,3708,0.6755,0.2227,1227.0,0.291,0.33
20219,東御市,9343,1536,389.0,7141,0.7643,9094,4355,0.4661,0.188,1755.0,0.246,0.403
27321,豊能町,8626,444,1243.0,6590,0.764,7353,4429,0.5134,0.2968,2572.0,0.388,0.578
43441,御船町,5626,904,398.0,4298,0.764,5418,2387,0.4243,0.2804,1588.0,0.367,0.661
45382,国富町,6861,1100,399.0,5241,0.7639,5809,3778,0.5506,0.2377,1629.0,0.311,0.432
01215,美唄市,8691,1290,431.0,6634,0.7633,8249,4413,0.5078,0.3789,3275.0,0.496,0.746
14361,中井町,3294,348,606.0,2513,0.7629,3192,1642,0.4985,0.2906,960.0,0.381,0.583
17205,珠洲市,6643,1281,332.0,5067,0.7628,6373,4222,0.6356,0.3336,2226.0,0.437,0.525
28218,小野市,13857,1653,537.0,10569,0.7627,13093,8109,0.5852,0.3612,5000.0,0.474,0.617
01516,豊富町,1354,330,263.0,1032,0.7622,1144,614,0.4535,0.274,372.0,0.359,0.604
39341,本山町,1563,306,327.0,1191,0.762,1310,809,0.5176,0.3137,489.0,0.412,0.606
25442,甲良町,2107,257,525.0,1604,0.7613,1835,1032,0.4898,0.2879,610.0,0.378,0.588
02361,藤崎町,4766,631,483.0,3626,0.7608,4414,2044,0.4289,0.3751,1799.0,0.493,0.875
01691,別海町,3974,1422,179.0,3023,0.7607,3698,2394,0.6024,0.1987,793.0,0.261,0.33
39410,日高村,2080,409,325.0,1582,0.7606,1953,924,0.4442,0.1775,368.0,0.233,0.4
04322,村田町,3762,918,262.0,2860,0.7602,3512,1931,0.5133,0.2386,903.0,0.314,0.465
06361,金山町,1876,426,282.0,1426,0.7601,1846,1235,0.6583,0.2172,408.0,0.286,0.33
43348,美里町,4395,814,346.0,3340,0.76,4030,2600,0.5916,0.2859,1262.0,0.376,0.483
29345,安堵町,2331,159,938.0,1771,0.7598,2331,936,0.4015,0.4515,1149.0,0.594,1.125
24562,紀宝町,3854,560,440.0,2928,0.7597,3605,2160,0.5605,0.3246,1255.0,0.427,0.579
03213,二戸市,9511,1805,337.0,7223,0.7594,8854,5055,0.5315,0.2944,2800.0,0.388,0.554
41424,江北町,2731,488,358.0,2074,0.7594,2614,1550,0.5676,0.2113,575.0,0.278,0.372
01608,様似町,1703,307,355.0,1292,0.7587,1484,939,0.5514,0.2784,476.0,0.367,0.505
46206,阿久根市,8032,1517,339.0,6094,0.7587,7824,4309,0.5365,0.3428,2760.0,0.452,0.639
28226,淡路市,16120,2958,349.0,12226,0.7584,14264,8561,0.5311,0.4573,7439.0,0.603,0.861
40220,宗像市,28248,2241,807.0,21417,0.7582,24418,13907,0.4923,0.3466,9801.0,0.457,0.704
30366,有田川町,8339,1673,319.0,6322,0.7581,7774,4585,0.5498,0.3168,2638.0,0.418,0.576
35212,柳井市,11902,1767,431.0,9023,0.7581,10823,6062,0.5093,0.2611,3134.0,0.344,0.513
09206,日光市,27850,4782,373.0,21101,0.7577,24649,14283,0.5129,0.2768,7709.0,0.365,0.54
20521,坂城町,5054,591,547.0,3828,0.7574,4605,1804,0.3569,0.1884,945.0,0.249,0.528
47303,東村,585,182,206.0,443,0.7573,507,251,0.4291,0.2803,165.0,0.37,0.653
01227,歌志内市,1589,183,556.0,1203,0.7571,1533,544,0.3424,0.4301,685.0,0.568,1.256
15210,十日町市,19842,2598,489.0,15020,0.757,17751,11352,0.5721,0.2425,4810.0,0.32,0.424
20388,宮田村,2529,441,367.0,1914,0.7568,2277,797,0.3151,0.1567,398.0,0.207,0.497
20562,木島平村,1764,358,315.0,1335,0.7568,1688,1007,0.5709,0.2087,368.0,0.276,0.366
26365,和束町,1651,289,366.0,1249,0.7565,1404,1007,0.6099,0.2549,422.0,0.337,0.418
23231,田原市,16707,2526,423.0,12630,0.756,15187,9221,0.5519,0.2694,4498.0,0.356,0.488
40212,大川市,11659,1191,627.0,8814,0.756,10579,5270,0.452,0.2977,3511.0,0.394,0.659
06212,尾花沢市,6225,1075,371.0,4705,0.7558,5395,4096,0.658,0.1936,1206.0,0.256,0.294
18322,永平寺町,5624,723,498.0,4246,0.755,4751,3344,0.5946,0.4179,2357.0,0.553,0.703
20212,大町市,9925,1885,337.0,7493,0.755,9411,4795,0.4831,0.2332,2307.0,0.309,0.483
35211,長門市,14159,2225,407.0,10686,0.7547,13256,8640,0.6102,0.2653,3799.0,0.352,0.435
33212,瀬戸内市,12378,1751,452.0,9336,0.7542,11015,6420,0.5187,0.3186,3957.0,0.422,0.614
18404,南越前町,3747,593,404.0,2824,0.7537,3590,2540,0.6779,0.296,1115.0,0.393,0.437
01634,鹿追町,1651,486,217.0,1244,0.7535,1479,1082,0.6554,0.227,370.0,0.301,0.346
07205,白河市,17597,2774,406.0,13258,0.7534,15921,9002,0.5116,0.2219,3893.0,0.294,0.434
01549,訓子府町,1817,534,218.0,1368,0.7529,1751,1063,0.585,0.2449,448.0,0.325,0.419
01693,標津町,1569,413,243.0,1181,0.7527,1463,617,0.3932,0.2616,411.0,0.348,0.665
02381,板柳町,4826,632,489.0,3631,0.7524,4139,2525,0.5232,0.3717,1792.0,0.494,0.71
39202,室戸市,5997,759,506.0,4511,0.7522,5663,3960,0.6603,0.3316,2003.0,0.441,0.502
36489,東みよし町,4986,857,372.0,3750,0.7521,4440,2148,0.4308,0.2938,1460.0,0.391,0.682
01461,中富良野町,1746,523,214.0,1312,0.7514,1562,910,0.5212,0.276,478.0,0.367,0.53
15225,魚沼市,12898,1977,418.0,9684,0.7508,10682,7393,0.5732,0.2383,3074.0,0.317,0.416
03524,一戸町,4866,1130,276.0,3653,0.7507,4454,2877,0.5912,0.3301,1611.0,0.44,0.558
12239,大網白里市,15743,1952,516.0,11817,0.7506,14055,8266,0.5251,0.2639,4162.0,0.352,0.503
30344,高野町,1202,230,334.0,902,0.7504,1030,802,0.6672,0.4931,602.0,0.657,0.739
20214,茅野市,17045,2546,428.0,12789,0.7503,15707,8449,0.4957,0.2534,4324.0,0.338,0.511
12223,鴨川市,12310,2142,368.0,9234,0.7501,11531,7097,0.5765,0.3432,4247.0,0.457,0.595
20210,駒ヶ根市,9953,1734,367.0,7466,0.7501,9018,4375,0.4396,0.2029,2013.0,0.271,0.462
06324,大江町,3035,467,416.0,2275,0.7496,3035,1694,0.5582,0.225,683.0,0.3,0.403
07481,棚倉町,4262,822,332.0,3190,0.7485,3844,2038,0.4782,0.1776,756.0,0.237,0.371
08222,鹿嶋市,20718,2900,457.0,15500,0.7481,19266,10613,0.5123,0.2993,6207.0,0.4,0.584
01578,白老町,7438,926,514.0,5562,0.7478,6771,3500,0.4706,0.361,2682.0,0.483,0.767
16323,立山町,8302,1555,342.0,6204,0.7473,7799,4548,0.5478,0.2459,2034.0,0.329,0.449
39402,佐川町,5039,880,366.0,3763,0.7468,4331,2832,0.562,0.2208,1117.0,0.296,0.393
20485,白馬村,2772,688,258.0,2070,0.7468,2546,1586,0.5722,0.2237,623.0,0.3,0.391
01334,木古内町,1895,318,381.0,1415,0.7467,1535,656,0.3462,0.3021,576.0,0.405,0.873
12421,一宮町,3860,650,380.0,2882,0.7466,3544,1841,0.4769,0.3002,1168.0,0.402,0.629
42213,雲仙市,14572,2474,377.0,10880,0.7466,13240,8068,0.5537,0.4198,6162.0,0.562,0.758
04361,亘理町,10389,1401,475.0,7749,0.7459,9436,4895,0.4712,0.2355,2446.0,0.316,0.5
24208,名張市,24768,1918,826.0,18469,0.7457,22446,14005,0.5654,0.2519,6257.0,0.338,0.446
43444,甲佐町,3986,640,399.0,2972,0.7456,3502,2432,0.6101,0.2339,933.0,0.314,0.383
24215,志摩市,18709,2487,481.0,13948,0.7455,17149,9269,0.4954,0.2871,5403.0,0.385,0.58
43210,菊池市,15728,2195,459.0,11720,0.7452,14873,8697,0.553,0.2802,4429.0,0.376,0.507
03210,陸前高田市,7352,1424,330.0,5478,0.7451,6925,3973,0.5404,0.2657,1955.0,0.357,0.492
01547,小清水町,1765,466,242.0,1315,0.745,1765,1040,0.5892,0.2336,414.0,0.314,0.396
06381,高畠町,7594,1360,357.0,5655,0.7447,6711,4046,0.5328,0.1939,1473.0,0.26,0.364
31370,湯梨浜町,5138,618,532.0,3825,0.7445,4662,2723,0.53,0.2593,1333.0,0.348,0.489
01465,剣淵町,1199,399,192.0,892,0.744,1078,554,0.4621,0.3441,412.0,0.463,0.745
01404,神恵内村,441,68,415.0,328,0.7438,328,251,0.5692,0.4733,212.0,0.636,0.832
20209,伊那市,20668,3513,377.0,15369,0.7436,18855,10918,0.5283,0.1978,4087.0,0.266,0.374
20402,松川町,4339,923,301.0,3226,0.7435,3975,2123,0.4893,0.1488,643.0,0.2,0.304
01564,大空町,2502,637,251.0,1860,0.7434,2294,1344,0.5372,0.1369,343.0,0.184,0.255
34203,竹原市,10026,1182,543.0,7449,0.743,8563,4926,0.4913,0.3188,3215.0,0.429,0.649
33205,笠岡市,16998,2228,488.0,12628,0.7429,15160,9308,0.5476,0.3198,5457.0,0.43,0.584
43501,錦町,3439,791,278.0,2555,0.7429,3400,1877,0.5458,0.2987,1022.0,0.402,0.547
43514,あさぎり町,5639,1220,296.0,4186,0.7423,5050,3158,0.56,0.3048,1717.0,0.411,0.544
36205,吉野川市,14661,2081,451.0,10879,0.742,13036,6965,0.4751,0.3087,4528.0,0.416,0.65
07213,伊達市,20901,3663,365.0,15502,0.7417,18652,10178,0.487,0.2008,4219.0,0.271,0.412
01407,仁木町,1276,376,217.0,946,0.7414,1265,655,0.5133,0.4137,530.0,0.558,0.806
28213,西脇市,12971,1557,533.0,9616,0.7413,12195,6339,0.4887,0.3176,4120.0,0.428,0.65
28585,香美町,6507,891,467.0,4821,0.7409,5385,4248,0.6528,0.3892,2542.0,0.525,0.596
20416,豊丘村,2107,450,300.0,1560,0.7404,2034,1255,0.5956,0.1665,353.0,0.225,0.28
33445,里庄町,3537,411,551.0,2618,0.7402,3249,1605,0.4538,0.3312,1144.0,0.447,0.73
01458,東川町,2752,668,264.0,2037,0.7402,2397,1452,0.5276,0.2971,820.0,0.401,0.563
01455,比布町,1462,382,245.0,1082,0.7401,1236,900,0.6156,0.2887,422.0,0.39,0.469
06323,朝日町,2838,497,365.0,2100,0.74,2587,1689,0.5951,0.2666,754.0,0.36,0.448
01222,三笠市,3808,495,492.0,2817,0.7398,3763,2031,0.5334,0.4662,1780.0,0.63,0.874
16209,小矢部市,10841,2284,304.0,8019,0.7397,10572,5405,0.4986,0.1928,2086.0,0.261,0.387
07543,富岡町,480,329,93.0,355,0.7396,441,262,0.5458,0.1029,50.0,0.139,0.189
26213,南丹市,11142,2160,330.0,8241,0.7396,10358,7145,0.6413,0.3756,4183.0,0.508,0.586
38214,西予市,15451,2661,372.0,11414,0.7387,14529,9213,0.5963,0.3573,5566.0,0.484,0.599
16208,砺波市,14514,3235,287.0,10717,0.7384,13741,7530,0.5188,0.2119,3093.0,0.287,0.408
43432,西原村,2014,395,326.0,1486,0.7378,1847,1056,0.5243,0.1907,386.0,0.258,0.364
01469,美深町,1696,365,297.0,1251,0.7376,1349,570,0.3361,0.2637,448.0,0.357,0.784
01401,共和町,1816,584,199.0,1339,0.7373,1645,1061,0.5843,0.3733,682.0,0.506,0.639
15208,小千谷市,12072,1366,566.0,8900,0.7372,10041,5817,0.4819,0.199,2406.0,0.27,0.413
21219,郡上市,14608,3198,292.0,10768,0.7371,13581,8907,0.6097,0.2994,4375.0,0.406,0.491
45205,小林市,16233,3374,308.0,11956,0.7365,15040,9051,0.5576,0.2768,4492.0,0.376,0.496
12403,九十九里町,5958,873,437.0,4385,0.736,5519,2702,0.4535,0.2202,1304.0,0.299,0.486
25211,湖南市,13347,1002,853.0,9823,0.736,11859,4312,0.3231,0.3137,4200.0,0.426,0.971
44211,宇佐市,19259,3942,313.0,14174,0.736,18123,10960,0.5691,0.2522,4866.0,0.343,0.443
01648,陸別町,901,218,265.0,663,0.7358,749,578,0.6415,0.2439,216.0,0.331,0.38
01563,雄武町,1407,316,285.0,1035,0.7356,1335,865,0.6148,0.3231,459.0,0.439,0.526
01457,上川町,1547,270,367.0,1138,0.7356,1245,771,0.4984,0.2958,459.0,0.402,0.594
09386,高根沢町,7434,1724,276.0,5466,0.7353,6598,4384,0.5897,0.2653,1966.0,0.361,0.45
45204,日南市,19556,2547,491.0,14376,0.7351,17315,10876,0.5561,0.2943,5769.0,0.4,0.529
20481,池田町,3689,560,422.0,2711,0.7349,3512,1725,0.4676,0.2028,752.0,0.276,0.434
02445,南部町,6715,1076,399.0,4930,0.7342,6253,3971,0.5914,0.4104,2760.0,0.559,0.694
28443,福崎町,5296,706,480.0,3887,0.734,4576,2388,0.4509,0.3373,1840.0,0.46,0.748
41341,基山町,5524,449,787.0,4052,0.7335,5030,2381,0.431,0.2748,1469.0,0.375,0.638
46215,薩摩川内市,29684,5599,339.0,21758,0.733,27844,15706,0.5291,0.3634,10793.0,0.496,0.687
43507,水上村,921,296,199.0,675,0.7329,921,487,0.5288,0.3922,354.0,0.535,0.742
01333,知内町,1639,410,256.0,1201,0.7328,1624,931,0.568,0.3336,550.0,0.455,0.587
23232,愛西市,19481,2051,608.0,14263,0.7321,16998,8490,0.4358,0.2981,5721.0,0.407,0.684
01427,由仁町,2056,651,202.0,1505,0.732,1702,1408,0.6848,0.2646,541.0,0.362,0.386
06362,最上町,3260,605,345.0,2386,0.7319,3046,1893,0.5807,0.2315,755.0,0.316,0.399
01665,弟子屈町,2871,694,265.0,2101,0.7318,2724,1654,0.5761,0.3346,955.0,0.457,0.581
24216,伊賀市,29010,4231,439.0,21221,0.7315,26449,17238,0.5942,0.2474,7157.0,0.338,0.416
42383,小値賀町,1162,169,440.0,850,0.7315,850,636,0.5473,0.6975,811.0,0.954,1.274
28205,洲本市,15087,2547,379.0,11032,0.7312,12863,7765,0.5147,0.4248,6444.0,0.581,0.825
44213,由布市,11177,2180,328.0,8171,0.7311,9553,6327,0.5661,0.2565,2872.0,0.351,0.453
40210,八女市,22022,3245,434.0,16095,0.7309,19669,12013,0.5455,0.2796,6162.0,0.383,0.513
