市区町村コード,市区町村名,総65歳以上人口,居住125mメッシュ数,高齢者密度_人per_km2,圏外65歳以上人口_変種A,圏外率_変種A,圏外65歳以上人口_supermarketのみ,圏外65歳以上人口_変種C125,圏外率_変種C125,農水省_困難人口割合,農水省_困難人口,比_農水省÷変種A,比_農水省÷変種C125
22219,下田市,8489,1106,491.0,6546,0.7711,7165,5472,0.6446,0.3778,3224.0,0.49,0.586
06381,高畠町,7594,1360,357.0,5855,0.771,6711,4510,0.5939,0.1939,1473.0,0.252,0.327
16210,南砺市,18795,4146,290.0,14484,0.7706,16622,11651,0.6199,0.207,3881.0,0.269,0.334
39402,佐川町,5039,880,366.0,3880,0.77,4331,2943,0.584,0.2208,1117.0,0.287,0.378
21215,山県市,9147,1428,410.0,7041,0.7698,8266,5359,0.5859,0.2487,2267.0,0.323,0.425
46214,垂水市,5852,699,536.0,4502,0.7693,5440,3709,0.6338,0.3933,2320.0,0.511,0.621
27321,豊能町,8626,444,1243.0,6634,0.7691,7353,4573,0.5301,0.2968,2572.0,0.386,0.56
12239,大網白里市,15743,1952,516.0,12106,0.769,14055,8763,0.5566,0.2639,4162.0,0.343,0.474
29342,平群町,7055,451,1001.0,5425,0.769,6371,3256,0.4615,0.3509,2445.0,0.456,0.76
07308,川俣町,5064,1117,290.0,3893,0.7688,4649,2960,0.5845,0.2128,1085.0,0.277,0.364
24303,木曽岬町,2011,262,491.0,1546,0.7688,2011,1215,0.6042,0.1867,375.0,0.243,0.309
30406,すさみ町,1782,347,329.0,1370,0.7688,1558,1146,0.6431,0.4124,740.0,0.536,0.641
06364,真室川町,3015,658,293.0,2314,0.7675,2972,2183,0.724,0.2,601.0,0.261,0.276
33212,瀬戸内市,12378,1751,452.0,9498,0.7673,11015,6643,0.5367,0.3186,3957.0,0.415,0.594
43214,阿蘇市,10032,1813,354.0,7698,0.7673,9207,5604,0.5586,0.305,3065.0,0.397,0.546
45382,国富町,6861,1100,399.0,5261,0.7668,5809,3793,0.5528,0.2377,1629.0,0.31,0.43
31325,若桜町,1393,205,435.0,1068,0.7667,1068,1005,0.7215,0.2863,399.0,0.373,0.397
07205,白河市,17597,2774,406.0,13490,0.7666,15921,9454,0.5373,0.2219,3893.0,0.289,0.413
28213,西脇市,12971,1557,533.0,9941,0.7664,12195,6827,0.5263,0.3176,4120.0,0.414,0.603
35321,和木町,1622,122,851.0,1243,0.7663,1577,994,0.6128,0.2578,424.0,0.336,0.421
01433,妹背牛町,1274,262,311.0,976,0.7661,1127,809,0.635,0.3838,487.0,0.501,0.604
10208,渋川市,26290,3682,457.0,20139,0.766,24729,13874,0.5277,0.1868,4910.0,0.244,0.354
23221,新城市,16026,2899,354.0,12272,0.7658,15110,9509,0.5933,0.2648,4245.0,0.346,0.446
39210,四万十市,12010,2132,361.0,9197,0.7658,10208,7149,0.5953,0.251,3017.0,0.328,0.422
01461,中富良野町,1746,523,214.0,1337,0.7658,1562,1036,0.5934,0.276,478.0,0.36,0.465
01555,遠軽町,7236,1047,442.0,5539,0.7655,6588,3227,0.446,0.3184,2302.0,0.416,0.714
11408,寄居町,10839,1618,429.0,8295,0.7653,9924,5666,0.5227,0.2202,2401.0,0.288,0.421
04581,女川町,2336,255,586.0,1786,0.7646,2065,1095,0.4688,0.3776,881.0,0.494,0.806
01459,美瑛町,3763,784,307.0,2877,0.7645,2992,2114,0.5618,0.2851,1069.0,0.373,0.507
44213,由布市,11177,2180,328.0,8545,0.7645,9553,7124,0.6374,0.2565,2872.0,0.336,0.402
01407,仁木町,1276,376,217.0,974,0.7633,1265,775,0.6074,0.4137,530.0,0.542,0.681
37341,三木町,8429,1526,354.0,6434,0.7633,7692,4699,0.5575,0.2428,2050.0,0.318,0.435
12215,旭市,19841,3095,410.0,15141,0.7631,17639,10676,0.5381,0.1984,3936.0,0.26,0.369
14361,中井町,3294,348,606.0,2513,0.7629,3192,1642,0.4985,0.2906,960.0,0.381,0.583
28218,小野市,13857,1653,537.0,10569,0.7627,13093,8109,0.5852,0.3612,5000.0,0.474,0.617
01516,豊富町,1354,330,263.0,1032,0.7622,1144,614,0.4535,0.274,372.0,0.359,0.604
20209,伊那市,20668,3513,377.0,15731,0.7611,18855,11419,0.5525,0.1978,4087.0,0.26,0.358
01561,興部町,1213,291,267.0,923,0.7609,1048,416,0.343,0.3541,428.0,0.465,1.033
01607,浦河町,4080,896,291.0,3104,0.7608,3809,2106,0.5162,0.3375,1383.0,0.444,0.654
07543,富岡町,480,329,93.0,365,0.7604,441,354,0.7375,0.1029,50.0,0.135,0.14
04322,村田町,3762,918,262.0,2860,0.7602,3512,1931,0.5133,0.2386,903.0,0.314,0.465
09206,日光市,27850,4782,373.0,21168,0.7601,24649,14530,0.5217,0.2768,7709.0,0.364,0.531
29345,安堵町,2331,159,938.0,1771,0.7598,2331,936,0.4015,0.4515,1149.0,0.594,1.125
20217,佐久市,30208,4304,449.0,22948,0.7597,27051,15423,0.5106,0.2291,6912.0,0.302,0.449
24562,紀宝町,3854,560,440.0,2928,0.7597,3605,2219,0.5758,0.3246,1255.0,0.427,0.564
06323,朝日町,2838,497,365.0,2156,0.7597,2587,1812,0.6385,0.2666,754.0,0.351,0.418
41424,江北町,2731,488,358.0,2074,0.7594,2614,1562,0.572,0.2113,575.0,0.278,0.37
01578,白老町,7438,926,514.0,5645,0.7589,6771,4065,0.5465,0.361,2682.0,0.476,0.661
20422,上松町,1763,317,356.0,1338,0.7589,1698,1117,0.6336,0.319,559.0,0.42,0.503
02381,板柳町,4826,632,489.0,3662,0.7588,4139,2611,0.541,0.3717,1792.0,0.49,0.687
06324,大江町,3035,467,416.0,2302,0.7585,3035,1841,0.6066,0.225,683.0,0.297,0.371
40220,宗像市,28248,2241,807.0,21417,0.7582,24418,13907,0.4923,0.3466,9801.0,0.457,0.704
34203,竹原市,10026,1182,543.0,7595,0.7575,8563,5352,0.5338,0.3188,3215.0,0.421,0.597
01571,豊浦町,1525,313,312.0,1155,0.7574,1508,969,0.6354,0.4188,633.0,0.553,0.659
01458,東川町,2752,668,264.0,2084,0.7573,2397,1538,0.5589,0.2971,820.0,0.392,0.532
10421,中之条町,6302,1260,320.0,4772,0.7572,5668,3599,0.5711,0.2516,1584.0,0.332,0.441
43208,山鹿市,18611,2901,411.0,14093,0.7572,16502,11481,0.6169,0.2967,5519.0,0.392,0.481
01227,歌志内市,1589,183,556.0,1203,0.7571,1533,716,0.4506,0.4301,685.0,0.568,0.955
23231,田原市,16707,2526,423.0,12649,0.7571,15187,9266,0.5546,0.2694,4498.0,0.356,0.486
01371,せたな町,3449,742,297.0,2611,0.757,2984,2176,0.6309,0.4309,1500.0,0.569,0.683
15210,十日町市,19842,2598,489.0,15020,0.757,17751,11352,0.5721,0.2425,4810.0,0.32,0.424
33205,笠岡市,16998,2228,488.0,12868,0.757,15160,10050,0.5912,0.3198,5457.0,0.422,0.541
20388,宮田村,2529,441,367.0,1914,0.7568,2277,904,0.3575,0.1567,398.0,0.207,0.438
43213,宇城市,19992,2922,438.0,15122,0.7564,18065,10598,0.5301,0.285,5677.0,0.377,0.538
40212,大川市,11659,1191,627.0,8814,0.756,10579,5292,0.4539,0.2977,3511.0,0.394,0.656
03321,紫波町,10110,2490,260.0,7637,0.7554,9124,6146,0.6079,0.1676,1691.0,0.222,0.276
18322,永平寺町,5624,723,498.0,4246,0.755,4751,3368,0.5989,0.4179,2357.0,0.553,0.698
19368,富士川町,4942,577,548.0,3731,0.755,4379,2381,0.4818,0.2783,1372.0,0.369,0.578
19425,山中湖村,1767,459,246.0,1333,0.7544,1725,1117,0.6321,0.1925,333.0,0.255,0.305
18404,南越前町,3747,593,404.0,2824,0.7537,3590,2540,0.6779,0.296,1115.0,0.393,0.437
30391,みなべ町,3932,711,354.0,2963,0.7536,3603,2462,0.6261,0.3082,1211.0,0.409,0.492
01634,鹿追町,1651,486,217.0,1244,0.7535,1479,1082,0.6554,0.227,370.0,0.301,0.346
25211,湖南市,13347,1002,853.0,10056,0.7534,11859,4561,0.3417,0.3137,4200.0,0.416,0.918
28443,福崎町,5296,706,480.0,3986,0.7526,4576,2388,0.4509,0.3373,1840.0,0.448,0.748
33208,総社市,19426,2408,516.0,14604,0.7518,17118,9778,0.5033,0.3119,6052.0,0.415,0.62
07213,伊達市,20901,3663,365.0,15708,0.7515,18652,11332,0.5422,0.2008,4219.0,0.267,0.37
10525,邑楽町,8268,1023,517.0,6212,0.7513,7684,4246,0.5135,0.1806,1488.0,0.24,0.352
22223,御前崎市,9559,1560,392.0,7181,0.7512,7758,4934,0.5162,0.2422,2310.0,0.322,0.469
43368,長洲町,5486,571,615.0,4120,0.751,4697,2835,0.5168,0.3201,1758.0,0.426,0.619
15225,魚沼市,12898,1977,418.0,9684,0.7508,10682,7393,0.5732,0.2383,3074.0,0.317,0.416
30344,高野町,1202,230,334.0,902,0.7504,1030,802,0.6672,0.4931,602.0,0.657,0.739
19424,忍野村,1766,358,316.0,1325,0.7503,1591,664,0.376,0.2508,454.0,0.334,0.667
09210,大田原市,20792,4745,280.0,15593,0.75,18259,11360,0.5464,0.2852,5910.0,0.38,0.522
19212,上野原市,8252,1077,490.0,6187,0.7498,7063,4277,0.5183,0.3461,2857.0,0.462,0.668
40225,うきは市,9863,1371,460.0,7391,0.7494,9441,5513,0.559,0.2665,2632.0,0.356,0.477
30401,白浜町,7978,1057,483.0,5974,0.7488,7198,4683,0.587,0.3979,3190.0,0.531,0.678
34212,東広島市,45688,8434,347.0,34185,0.7482,41452,25324,0.5543,0.3309,15134.0,0.442,0.597
08222,鹿嶋市,20718,2900,457.0,15500,0.7481,19266,10613,0.5123,0.2993,6207.0,0.4,0.584
01662,厚岸町,3178,629,323.0,2376,0.7476,3043,1853,0.5831,0.2782,885.0,0.372,0.477
39386,いの町,8413,1175,458.0,6288,0.7474,7621,3810,0.4529,0.193,1622.0,0.258,0.426
37206,さぬき市,17336,2789,398.0,12940,0.7464,15494,10283,0.5932,0.2545,4420.0,0.341,0.429
04361,亘理町,10389,1401,475.0,7749,0.7459,9436,4909,0.4725,0.2355,2446.0,0.316,0.498
07209,相馬市,10790,2050,337.0,8046,0.7457,9629,5589,0.518,0.2348,2533.0,0.315,0.453
24208,名張市,24768,1918,826.0,18469,0.7457,22446,14005,0.5654,0.2519,6257.0,0.338,0.446
01220,士別市,7344,1233,381.0,5475,0.7455,6253,2370,0.3227,0.3282,2412.0,0.44,1.017
28212,赤穂市,15039,1235,779.0,11211,0.7455,13390,7348,0.4886,0.4014,6059.0,0.538,0.822
39204,南国市,14857,2067,460.0,11066,0.7448,14427,8493,0.5716,0.2081,3091.0,0.279,0.364
03203,大船渡市,13050,1980,422.0,9716,0.7445,11916,6454,0.4946,0.2456,3206.0,0.33,0.497
01429,栗山町,4616,794,372.0,3434,0.7439,4044,1768,0.383,0.2483,1151.0,0.334,0.648
01404,神恵内村,441,68,415.0,328,0.7438,328,251,0.5692,0.4733,212.0,0.636,0.832
01564,大空町,2502,637,251.0,1860,0.7434,2294,1344,0.5372,0.1369,343.0,0.184,0.255
01544,津別町,1981,388,327.0,1471,0.7426,1762,1260,0.636,0.3586,709.0,0.483,0.564
28585,香美町,6507,891,467.0,4821,0.7409,5385,4248,0.6528,0.3892,2542.0,0.525,0.596
17211,能美市,12659,1273,636.0,9376,0.7407,11642,4956,0.3915,0.1783,2262.0,0.241,0.455
01455,比布町,1462,382,245.0,1082,0.7401,1236,900,0.6156,0.2887,422.0,0.39,0.469
19205,山梨市,11421,1608,455.0,8450,0.7399,10796,5118,0.4481,0.2974,3389.0,0.402,0.664
09386,高根沢町,7434,1724,276.0,5498,0.7396,6598,4455,0.5993,0.2653,1966.0,0.359,0.443
24216,伊賀市,29010,4231,439.0,21447,0.7393,26449,17635,0.6079,0.2474,7157.0,0.335,0.407
06208,村山市,8892,1165,488.0,6573,0.7392,8276,5142,0.5783,0.2184,1945.0,0.295,0.378
20415,喬木村,2128,397,343.0,1573,0.7392,1947,1206,0.5667,0.1704,362.0,0.23,0.301
23232,愛西市,19481,2051,608.0,14388,0.7386,16998,8743,0.4488,0.2981,5721.0,0.404,0.664
44206,臼杵市,14664,1969,477.0,10823,0.7381,12328,8186,0.5582,0.2483,3682.0,0.336,0.445
22306,西伊豆町,3557,333,684.0,2625,0.738,3019,1886,0.5302,0.4508,1647.0,0.611,0.85
01469,美深町,1696,365,297.0,1251,0.7376,1349,570,0.3361,0.2637,448.0,0.357,0.784
03205,花巻市,32251,7355,281.0,23782,0.7374,27933,17741,0.5501,0.1974,6361.0,0.268,0.359
15208,小千谷市,12072,1366,566.0,8900,0.7372,10041,5823,0.4824,0.199,2406.0,0.27,0.412
44462,玖珠町,5519,1143,309.0,4064,0.7364,4921,3414,0.6186,0.2604,1439.0,0.354,0.421
45204,日南市,19556,2547,491.0,14396,0.7361,17315,10899,0.5573,0.2943,5769.0,0.4,0.528
01648,陸別町,901,218,265.0,663,0.7358,749,578,0.6415,0.2439,216.0,0.331,0.38
01563,雄武町,1407,316,285.0,1035,0.7356,1335,869,0.6176,0.3231,459.0,0.439,0.523
01457,上川町,1547,270,367.0,1138,0.7356,1245,778,0.5029,0.2958,459.0,0.402,0.588
05203,横手市,33397,4990,428.0,24551,0.7351,31153,20317,0.6083,0.335,11188.0,0.456,0.551
07466,矢吹町,5451,973,359.0,4004,0.7345,4956,2750,0.5045,0.2074,1126.0,0.282,0.411
25203,長浜市,32353,3715,557.0,23762,0.7345,28482,18528,0.5727,0.3068,9925.0,0.418,0.536
41341,基山町,5524,449,787.0,4052,0.7335,5030,2425,0.439,0.2748,1469.0,0.375,0.626
41205,伊万里市,16922,2648,409.0,12408,0.7332,15072,9037,0.534,0.2159,3653.0,0.294,0.404
01364,乙部町,1531,215,456.0,1122,0.7329,1531,854,0.5578,0.4095,635.0,0.559,0.734
37404,多度津町,7182,757,607.0,5263,0.7328,6409,2443,0.3402,0.255,1847.0,0.348,0.75
46203,鹿屋市,29906,5674,337.0,21910,0.7326,26351,16423,0.5492,0.3647,10916.0,0.498,0.664
01427,由仁町,2056,651,202.0,1505,0.732,1702,1408,0.6848,0.2646,541.0,0.362,0.386
40210,八女市,22022,3245,434.0,16111,0.7316,19669,12060,0.5476,0.2796,6162.0,0.382,0.511
28205,洲本市,15087,2547,379.0,11036,0.7315,12863,7793,0.5165,0.4248,6444.0,0.581,0.822
42383,小値賀町,1162,169,440.0,850,0.7315,850,636,0.5473,0.6975,811.0,0.954,1.274
37205,観音寺市,19418,2520,493.0,14203,0.7314,16842,8713,0.4487,0.2174,4225.0,0.297,0.485
16205,氷見市,17333,2428,457.0,12672,0.7311,15660,9521,0.5493,0.2124,3694.0,0.291,0.387
46216,日置市,16604,3068,346.0,12140,0.7311,14706,9218,0.5552,0.3346,5563.0,0.458,0.603
39203,安芸市,6643,814,522.0,4853,0.7305,5865,4150,0.6247,0.2816,1869.0,0.385,0.451
01668,白糠町,3038,519,375.0,2219,0.7304,3038,1861,0.6126,0.2794,856.0,0.382,0.456
01438,沼田町,1242,282,282.0,907,0.7303,1019,852,0.686,0.3242,402.0,0.444,0.473
40642,吉富町,2094,222,604.0,1529,0.7302,1794,1017,0.4857,0.3162,669.0,0.433,0.651
08210,下妻市,12052,1994,387.0,8799,0.7301,11205,5977,0.4959,0.1644,1980.0,0.225,0.332
08220,つくば市,45669,7082,413.0,33334,0.7299,41678,21513,0.4711,0.3785,17297.0,0.519,0.804
01460,上富良野町,3311,585,362.0,2416,0.7297,2951,1458,0.4404,0.2736,907.0,0.375,0.621
34208,府中市,14406,1794,514.0,10511,0.7296,12512,7066,0.4905,0.2386,3429.0,0.327,0.486
34204,三原市,32173,4426,465.0,23451,0.7289,26700,17893,0.5561,0.2965,9541.0,0.407,0.533
36341,石井町,8195,1037,506.0,5973,0.7289,7481,4052,0.4944,0.2834,2324.0,0.389,0.573
43424,小国町,2781,654,272.0,2026,0.7285,2505,1830,0.658,0.2811,780.0,0.386,0.427
04208,角田市,9980,2166,295.0,7268,0.7283,8588,5497,0.5508,0.2144,2147.0,0.294,0.389
04505,美里町,8568,1186,462.0,6238,0.7281,8174,4419,0.5158,0.2642,2258.0,0.363,0.512
02205,五所川原市,18351,2237,525.0,13352,0.7276,16518,8345,0.4547,0.3773,6928.0,0.519,0.83
08564,利根町,6876,522,843.0,5001,0.7273,5869,3409,0.4958,0.2912,2010.0,0.4,0.587
35216,山陽小野田市,20438,2193,596.0,14855,0.7268,17217,9972,0.4879,0.2066,4225.0,0.284,0.423
32203,出雲市,51880,8283,401.0,37688,0.7264,44589,25207,0.4859,0.2499,12980.0,0.344,0.514
35210,光市,17773,1793,634.0,12901,0.7259,16343,8800,0.4951,0.2223,3965.0,0.306,0.449
10464,玉村町,9176,894,657.0,6656,0.7254,8602,4042,0.4405,0.2116,1949.0,0.292,0.48
22224,菊川市,12865,1971,418.0,9331,0.7253,10727,6447,0.5011,0.2628,3381.0,0.362,0.524
07207,須賀川市,21153,3318,408.0,15322,0.7243,19190,10418,0.4925,0.1884,3992.0,0.26,0.383
08227,筑西市,31888,5056,404.0,23073,0.7236,28982,17306,0.5427,0.2159,6909.0,0.298,0.398
01647,足寄町,2603,580,287.0,1883,0.7234,2188,1202,0.4618,0.2873,752.0,0.397,0.622
20382,辰野町,6969,877,509.0,5039,0.7231,5769,3550,0.5094,0.1917,1342.0,0.265,0.376
40381,芦屋町,4336,270,1028.0,3135,0.723,3470,2054,0.4737,0.3332,1454.0,0.461,0.703
07541,広野町,1542,398,248.0,1114,0.7224,1470,895,0.5804,0.3637,567.0,0.503,0.627
01303,当別町,5578,991,360.0,4028,0.7221,5414,3108,0.5572,0.3511,1950.0,0.486,0.63
01635,新得町,2185,458,305.0,1577,0.7217,1963,925,0.4233,0.2955,650.0,0.409,0.698
05210,由利本荘市,27786,4345,409.0,20053,0.7217,24270,14455,0.5202,0.3162,8785.0,0.438,0.608
07342,鏡石町,3418,582,376.0,2466,0.7215,2980,1254,0.3669,0.1607,553.0,0.223,0.438
11341,滑川町,4687,782,384.0,3379,0.7209,4518,2217,0.473,0.3211,1481.0,0.445,0.679
22222,伊豆市,11988,1850,415.0,8642,0.7209,10816,6381,0.5323,0.333,3996.0,0.462,0.626
47359,伊平屋村,329,70,301.0,237,0.7204,281,181,0.5502,0.3918,130.0,0.544,0.712
08214,高萩市,9916,1040,610.0,7137,0.7197,8909,4408,0.4445,0.2918,2889.0,0.405,0.656
45383,綾町,2542,459,354.0,1829,0.7195,2109,1509,0.5936,0.2266,579.0,0.315,0.382
10209,藤岡市,20506,2380,551.0,14746,0.7191,18210,8126,0.3963,0.2005,4108.0,0.279,0.506
26205,宮津市,7180,766,600.0,5162,0.7189,5956,3707,0.5163,0.3634,2633.0,0.505,0.704
21214,可児市,27843,2294,777.0,20017,0.7189,24430,12419,0.446,0.2729,7576.0,0.38,0.612
24343,朝日町,2134,195,700.0,1532,0.7179,1812,575,0.2694,0.277,583.0,0.386,1.028
03211,釜石市,12778,1280,639.0,9171,0.7177,11558,6016,0.4708,0.3258,4164.0,0.454,0.692
33203,津山市,30482,5294,369.0,21871,0.7175,26582,13917,0.4566,0.2939,8978.0,0.41,0.644
07208,喜多方市,16482,2485,424.0,11824,0.7174,14548,10106,0.6132,0.2168,3572.0,0.302,0.354
30427,北山村,184,45,262.0,132,0.7174,184,132,0.7174,0.5518,100.0,0.769,0.769
02208,むつ市,18155,2255,515.0,13022,0.7173,16283,7916,0.436,0.3752,6847.0,0.523,0.86
47358,北大東村,127,80,102.0,91,0.7165,100,62,0.4882,0.5698,72.0,0.795,1.167
01436,雨竜町,1015,257,253.0,727,0.7163,1015,644,0.6345,0.2476,250.0,0.346,0.39
01486,遠別町,1036,211,314.0,742,0.7162,842,397,0.3832,0.3053,316.0,0.426,0.797
26201,福知山市,22944,3501,419.0,16398,0.7147,19704,11884,0.518,0.3174,7292.0,0.444,0.613
04421,大和町,6577,1025,411.0,4700,0.7146,5764,2571,0.3909,0.2583,1679.0,0.361,0.661
33204,玉野市,21731,1716,810.0,15521,0.7142,19259,10504,0.4834,0.2872,6254.0,0.402,0.594
09214,さくら市,11715,2312,324.0,8364,0.714,11011,5749,0.4907,0.2781,3263.0,0.389,0.567
36202,鳴門市,19000,1977,615.0,13564,0.7139,16210,9868,0.5194,0.2988,5714.0,0.419,0.575
40228,朝倉市,17505,2448,458.0,12494,0.7137,15655,8732,0.4988,0.2928,5130.0,0.41,0.587
40384,遠賀町,6513,546,763.0,4647,0.7135,6005,3361,0.516,0.2849,1851.0,0.399,0.552
03216,滝沢市,14155,1826,496.0,10098,0.7134,12971,6838,0.4831,0.2519,3567.0,0.353,0.521
15212,村上市,22540,2541,568.0,16064,0.7127,19313,12599,0.559,0.2277,5149.0,0.319,0.407
01452,鷹栖町,2293,539,272.0,1633,0.7122,2031,933,0.4069,0.2716,617.0,0.381,0.667
01399,京極町,1110,227,313.0,790,0.7117,1110,753,0.6784,0.2714,302.0,0.381,0.4
16211,射水市,27724,2541,698.0,19720,0.7113,25186,12026,0.4338,0.217,6021.0,0.305,0.5
20321,軽井沢町,6163,1661,237.0,4383,0.7112,5585,3059,0.4963,0.2401,1476.0,0.338,0.484
15205,柏崎市,27312,3450,507.0,19425,0.7112,25074,13341,0.4885,0.2431,6661.0,0.342,0.498
39205,土佐市,9413,1189,507.0,6690,0.7107,8404,4886,0.5191,0.1855,1755.0,0.261,0.357
03215,奥州市,39989,9409,272.0,28403,0.7103,36258,21816,0.5456,0.2069,8275.0,0.291,0.379
12226,富津市,16068,2601,395.0,11407,0.7099,14542,8246,0.5132,0.2714,4375.0,0.382,0.529
30204,有田市,9263,804,737.0,6574,0.7097,8623,3546,0.3828,0.3226,2991.0,0.455,0.843
05214,にかほ市,9137,910,643.0,6484,0.7096,8045,4698,0.5142,0.3116,2848.0,0.439,0.606
21205,関市,26047,3250,513.0,18483,0.7096,23496,11768,0.4518,0.2629,6836.0,0.371,0.582
25213,東近江市,30175,3194,605.0,21409,0.7095,27048,16224,0.5377,0.3229,9754.0,0.455,0.601
20208,小諸市,13774,1902,463.0,9770,0.7093,11318,6114,0.4439,0.2045,2816.0,0.288,0.461
39303,田野町,1039,127,524.0,737,0.7093,1039,238,0.2291,0.2095,222.0,0.295,0.915
40211,筑後市,13547,1393,622.0,9597,0.7084,11888,5150,0.3802,0.2822,3762.0,0.398,0.742
40213,行橋市,21612,2165,639.0,15301,0.708,19026,8995,0.4162,0.3317,7180.0,0.468,0.797
01644,池田町,2725,572,305.0,1929,0.7079,2419,1521,0.5582,0.2652,727.0,0.375,0.475
04406,利府町,8624,688,802.0,6104,0.7078,7336,4052,0.4699,0.21,1816.0,0.297,0.447
24324,東員町,8101,621,835.0,5730,0.7073,7316,4045,0.4993,0.1778,1424.0,0.251,0.356
24341,菰野町,10516,1456,462.0,7433,0.7068,9639,5183,0.4929,0.208,2211.0,0.294,0.422
28215,三木市,26761,2642,648.0,18901,0.7063,23736,9917,0.3706,0.3324,8777.0,0.471,0.897
21212,土岐市,17699,1766,641.0,12493,0.7059,15029,8428,0.4762,0.2746,4858.0,0.389,0.577
17206,加賀市,22677,2205,658.0,16005,0.7058,20762,11246,0.4959,0.179,4059.0,0.254,0.361
27216,河内長野市,36027,1564,1474.0,25425,0.7057,32227,14153,0.3928,0.381,13723.0,0.54,0.97
01304,新篠津村,1134,360,202.0,800,0.7055,1029,606,0.5344,0.226,258.0,0.32,0.423
05204,大館市,26996,3051,566.0,19043,0.7054,24977,13675,0.5066,0.3731,10074.0,0.529,0.737
07421,会津坂下町,5520,739,478.0,3891,0.7049,4981,3018,0.5467,0.2024,1118.0,0.287,0.37
44205,佐伯市,27134,3342,520.0,19119,0.7046,22956,14834,0.5467,0.2764,7560.0,0.392,0.506
01513,中頓別町,660,139,304.0,465,0.7045,493,296,0.4485,0.3937,258.0,0.559,0.878
01454,当麻町,2669,678,252.0,1880,0.7044,1974,1357,0.5084,0.2834,754.0,0.402,0.557
39209,土佐清水市,6133,780,503.0,4319,0.7042,5045,3771,0.6149,0.3198,2002.0,0.454,0.52
40207,柳川市,21560,2399,575.0,15170,0.7036,19082,10901,0.5056,0.2875,6203.0,0.409,0.569
22213,掛川市,32091,4311,476.0,22562,0.7031,28076,13344,0.4158,0.2631,8431.0,0.374,0.633
18210,坂井市,25366,2714,598.0,17833,0.703,22404,11636,0.4587,0.3148,8007.0,0.448,0.686
01216,芦別市,6007,776,495.0,4221,0.7027,5462,2635,0.4387,0.3381,2027.0,0.481,0.771
18208,あわら市,9382,1119,537.0,6589,0.7023,8699,4653,0.4959,0.3,2805.0,0.427,0.605
03202,宮古市,19010,2615,465.0,13344,0.7019,16842,10228,0.538,0.3188,6070.0,0.454,0.593
08546,境町,7018,1309,343.0,4925,0.7018,6106,3250,0.4631,0.1898,1332.0,0.271,0.41
19204,都留市,8765,1079,520.0,6150,0.7017,7761,4242,0.484,0.3619,3174.0,0.516,0.748
08235,つくばみらい市,13176,1724,489.0,9241,0.7014,12209,6239,0.4735,0.3095,4071.0,0.441,0.654
46210,指宿市,15409,1803,547.0,10808,0.7014,13562,7605,0.4935,0.3799,5855.0,0.542,0.77
01463,占冠村,308,108,183.0,216,0.7013,308,238,0.7727,0.5478,167.0,0.781,0.709
30203,橋本市,20133,2017,639.0,14117,0.7012,18015,9372,0.4655,0.3303,6644.0,0.471,0.71
03206,北上市,25214,4715,342.0,17655,0.7002,23485,11692,0.4637,0.2452,6189.0,0.35,0.529
08205,石岡市,24109,4084,378.0,16870,0.6997,21178,11352,0.4709,0.2486,5960.0,0.355,0.528
20211,中野市,13651,1716,509.0,9551,0.6997,12470,6983,0.5115,0.186,2542.0,0.266,0.364
43204,荒尾市,18252,1633,715.0,12769,0.6996,15313,7787,0.4266,0.2872,5240.0,0.41,0.673
10344,榛東村,3784,685,354.0,2646,0.6993,3469,1546,0.4086,0.1544,583.0,0.221,0.378
15361,田上町,4219,437,618.0,2950,0.6992,3797,1407,0.3335,0.1931,817.0,0.276,0.579
16206,滑川市,9695,1467,423.0,6779,0.6992,8519,3947,0.4071,0.231,2251.0,0.33,0.567
15216,糸魚川市,16242,1854,561.0,11331,0.6976,13965,7539,0.4642,0.2581,4206.0,0.37,0.556
06213,南陽市,10339,1305,507.0,7206,0.697,9252,4573,0.4423,0.1833,1895.0,0.263,0.414
19208,南アルプス市,19304,2353,525.0,13453,0.6969,17256,7115,0.3686,0.2532,4887.0,0.363,0.687
29427,河合町,6769,336,1289.0,4717,0.6969,5989,1742,0.2573,0.3861,2538.0,0.554,1.5
12211,成田市,31394,3830,525.0,21868,0.6966,27430,13649,0.4348,0.2986,9360.0,0.429,0.687
21208,瑞浪市,11640,1775,420.0,8107,0.6965,10352,5605,0.4815,0.2857,3326.0,0.41,0.593
16207,黒部市,12506,1890,423.0,8709,0.6964,11292,6137,0.4907,0.2462,3081.0,0.353,0.502
07301,桑折町,4358,586,476.0,3032,0.6957,3955,2132,0.4892,0.198,861.0,0.285,0.405
17209,かほく市,10308,1107,596.0,7166,0.6952,9249,4108,0.3985,0.1686,1739.0,0.243,0.423
46218,霧島市,33781,5442,397.0,23483,0.6952,29225,16083,0.4761,0.3271,11090.0,0.471,0.687
29208,御所市,10170,1096,594.0,7060,0.6942,8536,4338,0.4265,0.3272,3305.0,0.471,0.767
38402,砥部町,6966,621,718.0,4836,0.6942,6352,2195,0.3151,0.2549,1781.0,0.367,0.809
40204,直方市,19085,1589,769.0,13237,0.6936,16653,8881,0.4653,0.325,6176.0,0.469,0.698
17361,津幡町,9006,998,578.0,6245,0.6934,8268,4914,0.5456,0.1557,1407.0,0.224,0.285
15222,上越市,61444,7571,519.0,42596,0.6932,54595,27136,0.4416,0.2197,13500.0,0.317,0.497
